,Country,POL,Year,Value
61417,Spain,NMVOC,2015,500.299
61418,Spain,NMVOC,2016,506.219
61419,Spain,NMVOC,2017,526.182
61420,Spain,NMVOC,2018,539.086
61421,Spain,NMVOC,2019,528.849
61423,Spain,NMVOC,1990,0.759
61424,Spain,NMVOC,1991,0.781
61425,Spain,NMVOC,1992,0.907
61426,Spain,NMVOC,1993,0.743
61427,Spain,NMVOC,1994,0.741
61428,Spain,NMVOC,1995,0.837
61429,Spain,NMVOC,1996,0.675
61430,Spain,NMVOC,1997,0.891
61431,Spain,NMVOC,1998,0.839
61432,Spain,NMVOC,1999,1.048
61433,Spain,NMVOC,2000,1.096
61434,Spain,NMVOC,2001,1.104
61435,Spain,NMVOC,2002,1.445
61436,Spain,NMVOC,2003,1.438
61437,Spain,NMVOC,2004,1.582
61438,Spain,NMVOC,2005,1.96
61439,Spain,NMVOC,2006,1.951
61440,Spain,NMVOC,2007,1.804
61441,Spain,NMVOC,2008,1.926
61442,Spain,NMVOC,2009,1.653
61443,Spain,NMVOC,2010,2.107
61444,Spain,NMVOC,2011,3.12
61445,Spain,NMVOC,2012,5.516
61446,Spain,NMVOC,2013,7.011
61447,Spain,NMVOC,2014,7.261
61448,Spain,NMVOC,2015,7.562
61449,Spain,NMVOC,2016,7.84
61450,Spain,NMVOC,2017,8.337
61451,Spain,NMVOC,2018,8.482
61452,Spain,NMVOC,2019,8.421
61454,Spain,NMVOC,1990,57.125
61455,Spain,NMVOC,1991,55.062
61456,Spain,NMVOC,1992,51.572
61457,Spain,NMVOC,1993,51.261
61458,Spain,NMVOC,1994,52.163
61459,Spain,NMVOC,1995,53.732
61460,Spain,NMVOC,1996,54.397
61461,Spain,NMVOC,1997,53.362
61462,Spain,NMVOC,1998,56.088
61463,Spain,NMVOC,1999,56.347
61464,Spain,NMVOC,2000,53.806
61465,Spain,NMVOC,2001,52.85
61466,Spain,NMVOC,2002,54.777
61467,Spain,NMVOC,2003,57.317
61468,Spain,NMVOC,2004,58.132
61469,Spain,NMVOC,2005,58.939
61470,Spain,NMVOC,2006,57.37
61471,Spain,NMVOC,2007,57.746
61472,Spain,NMVOC,2008,58.073
61473,Spain,NMVOC,2009,60.531
61474,Spain,NMVOC,2010,58.86
61475,Spain,NMVOC,2011,58.965
61476,Spain,NMVOC,2012,60.846
61477,Spain,NMVOC,2013,56.402
61478,Spain,NMVOC,2014,52.458
61479,Spain,NMVOC,2015,55.131
61480,Spain,NMVOC,2016,47.366
61481,Spain,NMVOC,2017,49.963
61482,Spain,NMVOC,2018,50.799
61483,Spain,NMVOC,2019,54.071
61485,Spain,NMVOC,1990,22.893
61486,Spain,NMVOC,1991,19.834
61487,Spain,NMVOC,1992,15.717
61488,Spain,NMVOC,1993,16.025
61489,Spain,NMVOC,1994,17.048
61490,Spain,NMVOC,1995,21.09
61491,Spain,NMVOC,1996,21.746
61492,Spain,NMVOC,1997,20.688
61493,Spain,NMVOC,1998,23.585
61494,Spain,NMVOC,1999,24.131
61495,Spain,NMVOC,2000,21.22
61496,Spain,NMVOC,2001,19.925
61497,Spain,NMVOC,2002,21.739
61498,Spain,NMVOC,2003,24.307
61499,Spain,NMVOC,2004,24.497
61500,Spain,NMVOC,2005,24.98
61501,Spain,NMVOC,2006,23.011
61502,Spain,NMVOC,2007,23.43
61503,Spain,NMVOC,2008,23.026
61504,Spain,NMVOC,2009,18.983
61505,Spain,NMVOC,2010,17.189
61506,Spain,NMVOC,2011,18.124
61507,Spain,NMVOC,2012,19.378
61508,Spain,NMVOC,2013,16.524
61509,Spain,NMVOC,2014,12.478
61510,Spain,NMVOC,2015,15.589
61511,Spain,NMVOC,2016,18.43
61512,Spain,NMVOC,2017,21.213
61513,Spain,NMVOC,2018,22.203
61514,Spain,NMVOC,2019,25.806
61516,Spain,NMVOC,1990,34.232
61517,Spain,NMVOC,1991,35.228
61518,Spain,NMVOC,1992,35.855
61519,Spain,NMVOC,1993,35.236
61520,Spain,NMVOC,1994,35.116
61521,Spain,NMVOC,1995,32.642
61522,Spain,NMVOC,1996,32.651
61523,Spain,NMVOC,1997,32.674
61524,Spain,NMVOC,1998,32.503
61525,Spain,NMVOC,1999,32.215
61526,Spain,NMVOC,2000,32.586
61527,Spain,NMVOC,2001,32.925
61528,Spain,NMVOC,2002,33.037
61529,Spain,NMVOC,2003,33.01
61530,Spain,NMVOC,2004,33.635
61531,Spain,NMVOC,2005,33.959
61532,Spain,NMVOC,2006,34.359
61533,Spain,NMVOC,2007,34.317
61534,Spain,NMVOC,2008,35.047
61535,Spain,NMVOC,2009,41.548
61536,Spain,NMVOC,2010,41.671
61537,Spain,NMVOC,2011,40.84
61538,Spain,NMVOC,2012,41.468
61539,Spain,NMVOC,2013,39.878
61540,Spain,NMVOC,2014,39.98
61541,Spain,NMVOC,2015,39.542
61542,Spain,NMVOC,2016,28.936
61543,Spain,NMVOC,2017,28.751
61544,Spain,NMVOC,2018,28.596
61545,Spain,NMVOC,2019,28.265
61547,Spain,NMVOC,1990,399.328
61548,Spain,NMVOC,1991,389.234
61549,Spain,NMVOC,1992,369.95
61550,Spain,NMVOC,1993,335.476
61551,Spain,NMVOC,1994,348.138
61552,Spain,NMVOC,1995,355.36
61553,Spain,NMVOC,1996,372.755
61554,Spain,NMVOC,1997,389.324
61555,Spain,NMVOC,1998,415.032
61556,Spain,NMVOC,1999,421.992
61557,Spain,NMVOC,2000,427.671
61558,Spain,NMVOC,2001,419.682
61559,Spain,NMVOC,2002,420.465
61560,Spain,NMVOC,2003,395.456
61561,Spain,NMVOC,2004,396.512
61562,Spain,NMVOC,2005,379.295
61563,Spain,NMVOC,2006,365.6
61564,Spain,NMVOC,2007,354.517
61565,Spain,NMVOC,2008,320.63
61566,Spain,NMVOC,2009,279.035
61567,Spain,NMVOC,2010,278.163
61568,Spain,NMVOC,2011,263.326
61569,Spain,NMVOC,2012,243.176
61570,Spain,NMVOC,2013,235.228
61571,Spain,NMVOC,2014,237.345
61572,Spain,NMVOC,2015,243.121
61573,Spain,NMVOC,2016,254.627
61574,Spain,NMVOC,2017,270.492
61575,Spain,NMVOC,2018,275.643
61576,Spain,NMVOC,2019,266.357
61578,Spain,NMVOC,1990,43.776
61579,Spain,NMVOC,1991,44.0
61580,Spain,NMVOC,1992,46.582
61581,Spain,NMVOC,1993,45.462
61582,Spain,NMVOC,1994,47.587
61583,Spain,NMVOC,1995,47.28
61584,Spain,NMVOC,1996,44.044
61585,Spain,NMVOC,1997,42.915
61586,Spain,NMVOC,1998,42.946
61587,Spain,NMVOC,1999,40.176
61588,Spain,NMVOC,2000,37.187
61589,Spain,NMVOC,2001,34.891
61590,Spain,NMVOC,2002,31.908
61591,Spain,NMVOC,2003,29.313
61592,Spain,NMVOC,2004,26.105
61593,Spain,NMVOC,2005,25.401
61594,Spain,NMVOC,2006,24.922
61595,Spain,NMVOC,2007,24.103
61596,Spain,NMVOC,2008,24.909
61597,Spain,NMVOC,2009,21.955
61598,Spain,NMVOC,2010,21.437
61599,Spain,NMVOC,2011,20.854
61600,Spain,NMVOC,2012,21.722
61601,Spain,NMVOC,2013,21.833
61602,Spain,NMVOC,2014,22.275
61603,Spain,NMVOC,2015,23.631
61604,Spain,NMVOC,2016,23.454
61605,Spain,NMVOC,2017,23.648
61606,Spain,NMVOC,2018,24.147
61607,Spain,NMVOC,2019,23.372
61609,Spain,NMVOC,1990,185.517
61610,Spain,NMVOC,1991,182.347
61611,Spain,NMVOC,1992,168.922
61612,Spain,NMVOC,1993,169.602
61613,Spain,NMVOC,1994,168.798
61614,Spain,NMVOC,1995,169.809
61615,Spain,NMVOC,1996,188.716
61616,Spain,NMVOC,1997,188.653
61617,Spain,NMVOC,1998,199.763
61618,Spain,NMVOC,1999,185.664
61619,Spain,NMVOC,2000,171.937
61620,Spain,NMVOC,2001,169.794
61621,Spain,NMVOC,2002,167.02
61622,Spain,NMVOC,2003,165.528
61623,Spain,NMVOC,2004,163.132
61624,Spain,NMVOC,2005,159.355
61625,Spain,NMVOC,2006,154.282
61626,Spain,NMVOC,2007,154.503
61627,Spain,NMVOC,2008,147.608
61628,Spain,NMVOC,2009,143.216
61629,Spain,NMVOC,2010,151.225
61630,Spain,NMVOC,2011,151.283
61631,Spain,NMVOC,2012,150.849
61632,Spain,NMVOC,2013,149.345
61633,Spain,NMVOC,2014,153.34
61634,Spain,NMVOC,2015,156.597
61635,Spain,NMVOC,2016,158.587
61636,Spain,NMVOC,2017,160.42
61637,Spain,NMVOC,2018,163.232
61638,Spain,NMVOC,2019,163.609
61640,Spain,NMVOC,1990,12.195
61641,Spain,NMVOC,1991,11.67
61642,Spain,NMVOC,1992,12.509
61643,Spain,NMVOC,1993,11.377
61644,Spain,NMVOC,1994,10.26
61645,Spain,NMVOC,1995,8.572
61646,Spain,NMVOC,1996,11.928
61647,Spain,NMVOC,1997,13.47
61648,Spain,NMVOC,1998,11.525
61649,Spain,NMVOC,1999,11.127
61650,Spain,NMVOC,2000,12.576
61651,Spain,NMVOC,2001,14.01
61652,Spain,NMVOC,2002,12.206
61653,Spain,NMVOC,2003,15.154
61654,Spain,NMVOC,2004,12.554
61655,Spain,NMVOC,2005,11.5
61656,Spain,NMVOC,2006,13.382
61657,Spain,NMVOC,2007,13.516
61658,Spain,NMVOC,2008,13.003
61659,Spain,NMVOC,2009,14.494
61660,Spain,NMVOC,2010,14.181
61661,Spain,NMVOC,2011,14.859
61662,Spain,NMVOC,2012,11.141
61663,Spain,NMVOC,2013,16.374
61664,Spain,NMVOC,2014,11.685
61665,Spain,NMVOC,2015,14.257
61666,Spain,NMVOC,2016,14.346
61667,Spain,NMVOC,2017,13.32
61668,Spain,NMVOC,2018,16.784
61669,Spain,NMVOC,2019,13.019
61671,Spain,NMVOC,1990,100.0
61672,Spain,NMVOC,1991,100.108
61673,Spain,NMVOC,1992,98.65
61674,Spain,NMVOC,1993,90.736
61675,Spain,NMVOC,1994,90.539
61676,Spain,NMVOC,1995,87.952
61677,Spain,NMVOC,1996,90.513
61678,Spain,NMVOC,1997,89.439
61679,Spain,NMVOC,1998,91.591
61680,Spain,NMVOC,1999,88.042
61681,Spain,NMVOC,2000,83.99
61682,Spain,NMVOC,2001,81.326
61683,Spain,NMVOC,2002,78.898
61684,Spain,NMVOC,2003,75.738
61685,Spain,NMVOC,2004,73.83
61686,Spain,NMVOC,2005,70.267
61687,Spain,NMVOC,2006,67.397
61688,Spain,NMVOC,2007,65.669
61689,Spain,NMVOC,2008,60.855
61690,Spain,NMVOC,2009,55.794
61691,Spain,NMVOC,2010,55.726
61692,Spain,NMVOC,2011,53.868
61693,Spain,NMVOC,2012,51.694
61694,Spain,NMVOC,2013,50.528
61695,Spain,NMVOC,2014,50.087
61696,Spain,NMVOC,2015,51.43
61697,Spain,NMVOC,2016,51.871
61698,Spain,NMVOC,2017,53.796
61699,Spain,NMVOC,2018,55.135
61700,Spain,NMVOC,2019,54.338
61702,Spain,NMVOC,1990,27.015
61703,Spain,NMVOC,1991,26.988
61704,Spain,NMVOC,1992,26.455
61705,Spain,NMVOC,1993,24.204
61706,Spain,NMVOC,1994,24.035
61707,Spain,NMVOC,1995,23.247
61708,Spain,NMVOC,1996,23.825
61709,Spain,NMVOC,1997,23.445
61710,Spain,NMVOC,1998,23.911
61711,Spain,NMVOC,1999,22.896
61712,Spain,NMVOC,2000,21.742
61713,Spain,NMVOC,2001,20.944
61714,Spain,NMVOC,2002,19.996
61715,Spain,NMVOC,2003,18.843
61716,Spain,NMVOC,2004,18.085
61717,Spain,NMVOC,2005,16.895
61718,Spain,NMVOC,2006,15.95
61719,Spain,NMVOC,2007,15.24
61720,Spain,NMVOC,2008,13.894
61721,Spain,NMVOC,2009,12.633
61722,Spain,NMVOC,2010,12.564
61723,Spain,NMVOC,2011,12.1
61724,Spain,NMVOC,2012,11.605
61725,Spain,NMVOC,2013,11.385
61726,Spain,NMVOC,2014,11.319
61727,Spain,NMVOC,2015,11.634
61728,Spain,NMVOC,2016,11.724
61729,Spain,NMVOC,2017,12.137
61730,Spain,NMVOC,2018,12.387
61731,Spain,NMVOC,2019,12.11
69909,United Kingdom,SOX,1990,3574.295
69910,United Kingdom,SOX,1991,3505.929
69911,United Kingdom,SOX,1992,3413.493
69912,United Kingdom,SOX,1993,3101.399
69913,United Kingdom,SOX,1994,2819.644
69914,United Kingdom,SOX,1995,2535.002
69915,United Kingdom,SOX,1996,2154.998
69916,United Kingdom,SOX,1997,1755.791
69917,United Kingdom,SOX,1998,1753.441
69918,United Kingdom,SOX,1999,1352.446
69919,United Kingdom,SOX,2000,1291.487
69920,United Kingdom,SOX,2001,1222.184
69921,United Kingdom,SOX,2002,1097.855
69922,United Kingdom,SOX,2003,1067.447
69923,United Kingdom,SOX,2004,904.319
69924,United Kingdom,SOX,2005,787.631
69925,United Kingdom,SOX,2006,741.517
69926,United Kingdom,SOX,2007,645.674
69927,United Kingdom,SOX,2008,543.773
69928,United Kingdom,SOX,2009,446.572
69929,United Kingdom,SOX,2010,454.622
69930,United Kingdom,SOX,2011,426.82
69931,United Kingdom,SOX,2012,460.773
69932,United Kingdom,SOX,2013,397.679
69933,United Kingdom,SOX,2014,323.576
69934,United Kingdom,SOX,2015,260.928
69935,United Kingdom,SOX,2016,190.486
69936,United Kingdom,SOX,2017,186.041
69937,United Kingdom,SOX,2018,172.818
69938,United Kingdom,SOX,2019,155.428
69940,United Kingdom,SOX,1990,189.133
69941,United Kingdom,SOX,1991,178.851
69942,United Kingdom,SOX,1992,176.506
69943,United Kingdom,SOX,1993,171.527
69944,United Kingdom,SOX,1994,182.117
69945,United Kingdom,SOX,1995,169.81
69946,United Kingdom,SOX,1996,155.112
69947,United Kingdom,SOX,1997,140.677
69948,United Kingdom,SOX,1998,133.606
69949,United Kingdom,SOX,1999,123.605
69950,United Kingdom,SOX,2000,105.471
69951,United Kingdom,SOX,2001,97.684
69952,United Kingdom,SOX,2002,100.113
69953,United Kingdom,SOX,2003,98.513
69954,United Kingdom,SOX,2004,98.383
69955,United Kingdom,SOX,2005,97.203
69956,United Kingdom,SOX,2006,92.308
69957,United Kingdom,SOX,2007,78.926
69958,United Kingdom,SOX,2008,64.325
69959,United Kingdom,SOX,2009,56.673
69960,United Kingdom,SOX,2010,45.22
69961,United Kingdom,SOX,2011,33.866
69962,United Kingdom,SOX,2012,30.535
69963,United Kingdom,SOX,2013,25.265
69964,United Kingdom,SOX,2014,23.145
69965,United Kingdom,SOX,2015,16.718
69966,United Kingdom,SOX,2016,16.389
69967,United Kingdom,SOX,2017,16.197
69968,United Kingdom,SOX,2018,15.826
69969,United Kingdom,SOX,2019,15.935
69971,United Kingdom,SOX,1990,61.65
69972,United Kingdom,SOX,1991,56.502
69973,United Kingdom,SOX,1992,60.421
69974,United Kingdom,SOX,1993,57.499
69975,United Kingdom,SOX,1994,61.748
69976,United Kingdom,SOX,1995,49.9
69977,United Kingdom,SOX,1996,36.738
69978,United Kingdom,SOX,1997,27.054
69979,United Kingdom,SOX,1998,22.047
69980,United Kingdom,SOX,1999,13.441
69981,United Kingdom,SOX,2000,5.851
69982,United Kingdom,SOX,2001,3.335
69983,United Kingdom,SOX,2002,2.985
69984,United Kingdom,SOX,2003,2.946
69985,United Kingdom,SOX,2004,2.687
69986,United Kingdom,SOX,2005,2.361
69987,United Kingdom,SOX,2006,2.084
69988,United Kingdom,SOX,2007,1.676
69989,United Kingdom,SOX,2008,1.044
69990,United Kingdom,SOX,2009,0.48
69991,United Kingdom,SOX,2010,0.474
69992,United Kingdom,SOX,2011,0.45
69993,United Kingdom,SOX,2012,0.457
69994,United Kingdom,SOX,2013,0.415
69995,United Kingdom,SOX,2014,0.42
69996,United Kingdom,SOX,2015,0.455
69997,United Kingdom,SOX,2016,0.5
69998,United Kingdom,SOX,2017,0.483
69999,United Kingdom,SOX,2018,0.472
70000,United Kingdom,SOX,2019,0.485
70002,United Kingdom,SOX,1990,127.483
70003,United Kingdom,SOX,1991,122.349
70004,United Kingdom,SOX,1992,116.085
70005,United Kingdom,SOX,1993,114.028
70006,United Kingdom,SOX,1994,120.369
70007,United Kingdom,SOX,1995,119.909
70008,United Kingdom,SOX,1996,118.374
70009,United Kingdom,SOX,1997,113.624
70010,United Kingdom,SOX,1998,111.559
70011,United Kingdom,SOX,1999,110.164
70012,United Kingdom,SOX,2000,99.621
70013,United Kingdom,SOX,2001,94.348
70014,United Kingdom,SOX,2002,97.128
70015,United Kingdom,SOX,2003,95.567
70016,United Kingdom,SOX,2004,95.696
70017,United Kingdom,SOX,2005,94.841
70018,United Kingdom,SOX,2006,90.224
70019,United Kingdom,SOX,2007,77.25
70020,United Kingdom,SOX,2008,63.281
70021,United Kingdom,SOX,2009,56.193
70022,United Kingdom,SOX,2010,44.746
70023,United Kingdom,SOX,2011,33.417
70024,United Kingdom,SOX,2012,30.078
70025,United Kingdom,SOX,2013,24.85
70026,United Kingdom,SOX,2014,22.725
70027,United Kingdom,SOX,2015,16.264
70028,United Kingdom,SOX,2016,15.889
70029,United Kingdom,SOX,2017,15.714
70030,United Kingdom,SOX,2018,15.354
70031,United Kingdom,SOX,2019,15.45
70033,United Kingdom,SOX,1990,3385.162
70034,United Kingdom,SOX,1991,3327.078
70035,United Kingdom,SOX,1992,3236.987
70036,United Kingdom,SOX,1993,2929.872
70037,United Kingdom,SOX,1994,2637.527
70038,United Kingdom,SOX,1995,2365.193
70039,United Kingdom,SOX,1996,1999.886
70040,United Kingdom,SOX,1997,1615.114
70041,United Kingdom,SOX,1998,1619.835
70042,United Kingdom,SOX,1999,1228.841
70043,United Kingdom,SOX,2000,1186.016
70044,United Kingdom,SOX,2001,1124.5
70045,United Kingdom,SOX,2002,997.743
70046,United Kingdom,SOX,2003,968.934
70047,United Kingdom,SOX,2004,805.936
70048,United Kingdom,SOX,2005,690.428
70049,United Kingdom,SOX,2006,649.209
70050,United Kingdom,SOX,2007,566.747
70051,United Kingdom,SOX,2008,479.447
70052,United Kingdom,SOX,2009,389.899
70053,United Kingdom,SOX,2010,409.402
70054,United Kingdom,SOX,2011,392.953
70055,United Kingdom,SOX,2012,430.238
70056,United Kingdom,SOX,2013,372.414
70057,United Kingdom,SOX,2014,300.431
70058,United Kingdom,SOX,2015,244.209
70059,United Kingdom,SOX,2016,174.097
70060,United Kingdom,SOX,2017,169.844
70061,United Kingdom,SOX,2018,156.992
70062,United Kingdom,SOX,2019,139.493
70064,United Kingdom,SOX,1990,2530.512
70065,United Kingdom,SOX,1991,2439.636
70066,United Kingdom,SOX,1992,2304.783
70067,United Kingdom,SOX,1993,2007.737
70068,United Kingdom,SOX,1994,1834.177
70069,United Kingdom,SOX,1995,1659.542
70070,United Kingdom,SOX,1996,1365.461
70071,United Kingdom,SOX,1997,1033.337
70072,United Kingdom,SOX,1998,1104.894
70073,United Kingdom,SOX,1999,787.371
70074,United Kingdom,SOX,2000,812.209
70075,United Kingdom,SOX,2001,747.42
70076,United Kingdom,SOX,2002,683.649
70077,United Kingdom,SOX,2003,675.328
70078,United Kingdom,SOX,2004,505.03
70079,United Kingdom,SOX,2005,387.526
70080,United Kingdom,SOX,2006,361.333
70081,United Kingdom,SOX,2007,285.802
70082,United Kingdom,SOX,2008,214.301
70083,United Kingdom,SOX,2009,161.751
70084,United Kingdom,SOX,2010,172.593
70085,United Kingdom,SOX,2011,168.389
70086,United Kingdom,SOX,2012,227.668
70087,United Kingdom,SOX,2013,177.066
70088,United Kingdom,SOX,2014,121.303
70089,United Kingdom,SOX,2015,90.116
70090,United Kingdom,SOX,2016,36.41
70091,United Kingdom,SOX,2017,28.789
70092,United Kingdom,SOX,2018,20.685
70093,United Kingdom,SOX,2019,11.69
70095,United Kingdom,SOX,1990,754.885
70096,United Kingdom,SOX,1991,794.356
70097,United Kingdom,SOX,1992,845.098
70098,United Kingdom,SOX,1993,841.685
70099,United Kingdom,SOX,1994,723.836
70100,United Kingdom,SOX,1995,615.393
70101,United Kingdom,SOX,1996,549.823
70102,United Kingdom,SOX,1997,492.979
70103,United Kingdom,SOX,1998,435.796
70104,United Kingdom,SOX,1999,374.015
70105,United Kingdom,SOX,2000,316.959
70106,United Kingdom,SOX,2001,323.53
70107,United Kingdom,SOX,2002,268.922
70108,United Kingdom,SOX,2003,245.621
70109,United Kingdom,SOX,2004,254.291
70110,United Kingdom,SOX,2005,257.696
70111,United Kingdom,SOX,2006,243.187
70112,United Kingdom,SOX,2007,236.825
70113,United Kingdom,SOX,2008,228.689
70114,United Kingdom,SOX,2009,193.493
70115,United Kingdom,SOX,2010,197.593
70116,United Kingdom,SOX,2011,189.993
70117,United Kingdom,SOX,2012,176.448
70118,United Kingdom,SOX,2013,165.819
70119,United Kingdom,SOX,2014,150.89
70120,United Kingdom,SOX,2015,130.62
70121,United Kingdom,SOX,2016,114.82
70122,United Kingdom,SOX,2017,118.431
70123,United Kingdom,SOX,2018,114.998
70124,United Kingdom,SOX,2019,109.768
70126,United Kingdom,SOX,1990,557.808
70127,United Kingdom,SOX,1991,589.606
70128,United Kingdom,SOX,1992,644.838
70129,United Kingdom,SOX,1993,622.589
70130,United Kingdom,SOX,1994,523.503
70131,United Kingdom,SOX,1995,450.74
70132,United Kingdom,SOX,1996,378.553
70133,United Kingdom,SOX,1997,336.156
70134,United Kingdom,SOX,1998,301.583
70135,United Kingdom,SOX,1999,249.777
70136,United Kingdom,SOX,2000,212.979
70137,United Kingdom,SOX,2001,221.358
70138,United Kingdom,SOX,2002,187.958
70139,United Kingdom,SOX,2003,174.755
70140,United Kingdom,SOX,2004,187.78
70141,United Kingdom,SOX,2005,197.958
70142,United Kingdom,SOX,2006,187.465
70143,United Kingdom,SOX,2007,183.061
70144,United Kingdom,SOX,2008,171.086
70145,United Kingdom,SOX,2009,151.433
70146,United Kingdom,SOX,2010,152.586
70147,United Kingdom,SOX,2011,147.426
70148,United Kingdom,SOX,2012,131.157
70149,United Kingdom,SOX,2013,122.852
70150,United Kingdom,SOX,2014,107.432
70151,United Kingdom,SOX,2015,87.426
70152,United Kingdom,SOX,2016,71.493
70153,United Kingdom,SOX,2017,73.748
70154,United Kingdom,SOX,2018,69.22
70155,United Kingdom,SOX,2019,63.077
70157,United Kingdom,SOX,1990,197.076
70158,United Kingdom,SOX,1991,204.75
70159,United Kingdom,SOX,1992,200.259
70160,United Kingdom,SOX,1993,219.096
70161,United Kingdom,SOX,1994,200.332
70162,United Kingdom,SOX,1995,164.653
70163,United Kingdom,SOX,1996,171.271
70164,United Kingdom,SOX,1997,156.823
70165,United Kingdom,SOX,1998,134.214
70166,United Kingdom,SOX,1999,124.238
70167,United Kingdom,SOX,2000,103.98
70168,United Kingdom,SOX,2001,102.173
70169,United Kingdom,SOX,2002,80.964
70170,United Kingdom,SOX,2003,70.865
70171,United Kingdom,SOX,2004,66.511
70172,United Kingdom,SOX,2005,59.739
70173,United Kingdom,SOX,2006,55.722
70174,United Kingdom,SOX,2007,53.764
70175,United Kingdom,SOX,2008,57.603
70176,United Kingdom,SOX,2009,42.06
70177,United Kingdom,SOX,2010,45.007
70178,United Kingdom,SOX,2011,42.566
70179,United Kingdom,SOX,2012,45.291
70180,United Kingdom,SOX,2013,42.967
70181,United Kingdom,SOX,2014,43.458
70182,United Kingdom,SOX,2015,43.194
70183,United Kingdom,SOX,2016,43.326
70184,United Kingdom,SOX,2017,44.683
70185,United Kingdom,SOX,2018,45.777
70186,United Kingdom,SOX,2019,46.692
70188,United Kingdom,SOX,1990,69.548
70189,United Kingdom,SOX,1991,66.319
70190,United Kingdom,SOX,1992,62.291
70191,United Kingdom,SOX,1993,59.003
70192,United Kingdom,SOX,1994,59.734
70193,United Kingdom,SOX,1995,65.69
70194,United Kingdom,SOX,1996,66.94
70195,United Kingdom,SOX,1997,71.94
70196,United Kingdom,SOX,1998,63.752
70197,United Kingdom,SOX,1999,52.159
70198,United Kingdom,SOX,2000,45.23
70199,United Kingdom,SOX,2001,41.067
70200,United Kingdom,SOX,2002,37.334
70201,United Kingdom,SOX,2003,39.276
70202,United Kingdom,SOX,2004,36.551
70203,United Kingdom,SOX,2005,36.003
70204,United Kingdom,SOX,2006,35.337
70205,United Kingdom,SOX,2007,33.223
70206,United Kingdom,SOX,2008,24.775
70207,United Kingdom,SOX,2009,17.08
70208,United Kingdom,SOX,2010,16.091
70209,United Kingdom,SOX,2011,16.303
70210,United Kingdom,SOX,2012,10.406
70211,United Kingdom,SOX,2013,11.362
70212,United Kingdom,SOX,2014,11.249
70213,United Kingdom,SOX,2015,10.591
70214,United Kingdom,SOX,2016,12.006
70215,United Kingdom,SOX,2017,12.934
70216,United Kingdom,SOX,2018,11.793
70217,United Kingdom,SOX,2019,10.923
70219,United Kingdom,SOX,1990,21.163
70220,United Kingdom,SOX,1991,17.982
70221,United Kingdom,SOX,1992,16.537
70222,United Kingdom,SOX,1993,15.977
70223,United Kingdom,SOX,1994,14.963
70224,United Kingdom,SOX,1995,19.703
70225,United Kingdom,SOX,1996,14.7
70226,United Kingdom,SOX,1997,15.552
70227,United Kingdom,SOX,1998,14.026
70228,United Kingdom,SOX,1999,13.616
70229,United Kingdom,SOX,2000,10.286
70230,United Kingdom,SOX,2001,10.123
70231,United Kingdom,SOX,2002,6.856
70232,United Kingdom,SOX,2003,7.751
70233,United Kingdom,SOX,2004,9.153
70234,United Kingdom,SOX,2005,8.325
70235,United Kingdom,SOX,2006,8.508
70236,United Kingdom,SOX,2007,10.06
70237,United Kingdom,SOX,2008,10.893
70238,United Kingdom,SOX,2009,16.761
70239,United Kingdom,SOX,2010,22.246
70240,United Kingdom,SOX,2011,17.415
70241,United Kingdom,SOX,2012,14.895
70242,United Kingdom,SOX,2013,17.371
70243,United Kingdom,SOX,2014,16.25
70244,United Kingdom,SOX,2015,12.163
70245,United Kingdom,SOX,2016,10.19
70246,United Kingdom,SOX,2017,9.05
70247,United Kingdom,SOX,2018,8.924
70248,United Kingdom,SOX,2019,6.569
70250,United Kingdom,SOX,1990,1.302
70251,United Kingdom,SOX,1991,1.135
70252,United Kingdom,SOX,1992,0.796
70253,United Kingdom,SOX,1993,0.03
70254,United Kingdom,SOX,1994,0.0
70255,United Kingdom,SOX,1995,0.0
70256,United Kingdom,SOX,1996,0.0
70257,United Kingdom,SOX,1997,0.0
70258,United Kingdom,SOX,1998,0.0
70259,United Kingdom,SOX,1999,0.0
70260,United Kingdom,SOX,2000,0.0
70261,United Kingdom,SOX,2001,0.0
70262,United Kingdom,SOX,2002,0.0
70263,United Kingdom,SOX,2003,0.0
70264,United Kingdom,SOX,2004,0.0
70265,United Kingdom,SOX,2005,0.0
70266,United Kingdom,SOX,2006,0.0
70267,United Kingdom,SOX,2007,0.0
70268,United Kingdom,SOX,2008,0.0
70269,United Kingdom,SOX,2009,0.0
70270,United Kingdom,SOX,2010,0.0
70271,United Kingdom,SOX,2011,0.0
70272,United Kingdom,SOX,2012,0.0
70273,United Kingdom,SOX,2013,0.0
70274,United Kingdom,SOX,2014,0.0
70275,United Kingdom,SOX,2015,0.0
70276,United Kingdom,SOX,2016,0.0
70277,United Kingdom,SOX,2017,0.0
70278,United Kingdom,SOX,2018,0.0
70279,United Kingdom,SOX,2019,0.0
70281,United Kingdom,SOX,1990,7.753
70282,United Kingdom,SOX,1991,7.65
70283,United Kingdom,SOX,1992,7.482
70284,United Kingdom,SOX,1993,5.441
70285,United Kingdom,SOX,1994,4.818
70286,United Kingdom,SOX,1995,4.864
70287,United Kingdom,SOX,1996,2.962
70288,United Kingdom,SOX,1997,1.305
70289,United Kingdom,SOX,1998,1.367
70290,United Kingdom,SOX,1999,1.68
70291,United Kingdom,SOX,2000,1.332
70292,United Kingdom,SOX,2001,2.36
70293,United Kingdom,SOX,2002,0.981
